Catalogue Link,Material,Module,Teeth Count,Pitch Diameter (mm),Bore Diameter (mm),Tooth Finish,Heat Treatment
SSG2.5-18J15,S45C,2.5,18,45,15 keyway&screw hole,High Precision,Yes
SSG2.5-18J16,S45C,2.5,18,45,16 keyway&screw hole,High Precision,Yes
SSG2.5-18J17,S45C,2.5,18,45,17 keyway&screw hole,High Precision,Yes
SSG2.5-18J18,S45C,2.5,18,45,18 keyway&screw hole,High Precision,Yes
SSG2.5-18J19,S45C,2.5,18,45,19 keyway&screw hole,High Precision,Yes
SSG2.5-18J20,S45C,2.5,18,45,20 keyway&screw hole,High Precision,Yes
SSG2.5-18J22,S45C,2.5,18,45,22 keyway&screw hole,High Precision,Yes
SSG2.5-19J15,S45C,2.5,19,47.5,15 keyway&screw hole,High Precision,Yes
SSG2.5-19J16,S45C,2.5,19,47.5,16 keyway&screw hole,High Precision,Yes
SSG2.5-19J17,S45C,2.5,19,47.5,17 keyway&screw hole,High Precision,Yes
SSG2.5-19J18,S45C,2.5,19,47.5,18 keyway&screw hole,High Precision,Yes
SSG2.5-19J19,S45C,2.5,19,47.5,19 keyway&screw hole,High Precision,Yes
SSG2.5-19J20,S45C,2.5,19,47.5,20 keyway&screw hole,High Precision,Yes
SSG2.5-19J22,S45C,2.5,19,47.5,22 keyway&screw hole,High Precision,Yes
SSG2.5-20J18,S45C,2.5,20,50,18 keyway&screw hole,High Precision,Yes
SSG2.5-20J19,S45C,2.5,20,50,19 keyway&screw hole,High Precision,Yes
SSG2.5-20J20,S45C,2.5,20,50,20 keyway&screw hole,High Precision,Yes
SSG2.5-20J22,S45C,2.5,20,50,22 keyway&screw hole,High Precision,Yes
SSG2.5-21J18,S45C,2.5,21,52.5,18 keyway&screw hole,High Precision,Yes
SSG2.5-21J19,S45C,2.5,21,52.5,19 keyway&screw hole,High Precision,Yes
SSG2.5-21J20,S45C,2.5,21,52.5,20 keyway&screw hole,High Precision,Yes
SSG2.5-21J22,S45C,2.5,21,52.5,22 keyway&screw hole,High Precision,Yes
SSG2.5-21J25,S45C,2.5,21,52.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-22J18,S45C,2.5,22,55,18 keyway&screw hole,High Precision,Yes
SSG2.5-22J19,S45C,2.5,22,55,19 keyway&screw hole,High Precision,Yes
SSG2.5-22J20,S45C,2.5,22,55,20 keyway&screw hole,High Precision,Yes
SSG2.5-22J22,S45C,2.5,22,55,22 keyway&screw hole,High Precision,Yes
SSG2.5-22J25,S45C,2.5,22,55,25 keyway&screw hole,High Precision,Yes
SSG2.5-23J18,S45C,2.5,23,57.5,18 keyway&screw hole,High Precision,Yes
SSG2.5-23J19,S45C,2.5,23,57.5,19 keyway&screw hole,High Precision,Yes
SSG2.5-23J20,S45C,2.5,23,57.5,20 keyway&screw hole,High Precision,Yes
SSG2.5-23J22,S45C,2.5,23,57.5,22 keyway&screw hole,High Precision,Yes
SSG2.5-23J25,S45C,2.5,23,57.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-24J18,S45C,2.5,24,60,18 keyway&screw hole,High Precision,Yes
SSG2.5-24J19,S45C,2.5,24,60,19 keyway&screw hole,High Precision,Yes
SSG2.5-24J20,S45C,2.5,24,60,20 keyway&screw hole,High Precision,Yes
SSG2.5-24J22,S45C,2.5,24,60,22 keyway&screw hole,High Precision,Yes
SSG2.5-24J25,S45C,2.5,24,60,25 keyway&screw hole,High Precision,Yes
SSG2.5-24J28,S45C,2.5,24,60,28 keyway&screw hole,High Precision,Yes
SSG2.5-25J20,S45C,2.5,25,62.5,20 keyway&screw hole,High Precision,Yes
SSG2.5-25J22,S45C,2.5,25,62.5,22 keyway&screw hole,High Precision,Yes
SSG2.5-25J25,S45C,2.5,25,62.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-25J28,S45C,2.5,25,62.5,28 keyway&screw hole,High Precision,Yes
SSG2.5-25J30,S45C,2.5,25,62.5,30 keyway&screw hole,High Precision,Yes
SSG2.5-26J20,S45C,2.5,26,65,20 keyway&screw hole,High Precision,Yes
SSG2.5-26J22,S45C,2.5,26,65,22 keyway&screw hole,High Precision,Yes
SSG2.5-26J25,S45C,2.5,26,65,25 keyway&screw hole,High Precision,Yes
SSG2.5-26J28,S45C,2.5,26,65,28 keyway&screw hole,High Precision,Yes
SSG2.5-26J30,S45C,2.5,26,65,30 keyway&screw hole,High Precision,Yes
SSG2.5-26J32,S45C,2.5,26,65,32 keyway&screw hole,High Precision,Yes
SSG2.5-27J20,S45C,2.5,27,67.5,20 keyway&screw hole,High Precision,Yes
SSG2.5-27J22,S45C,2.5,27,67.5,22 keyway&screw hole,High Precision,Yes
SSG2.5-27J25,S45C,2.5,27,67.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-27J28,S45C,2.5,27,67.5,28 keyway&screw hole,High Precision,Yes
SSG2.5-27J30,S45C,2.5,27,67.5,30 keyway&screw hole,High Precision,Yes
SSG2.5-27J32,S45C,2.5,27,67.5,32 keyway&screw hole,High Precision,Yes
SSG2.5-28J20,S45C,2.5,28,70,20 keyway&screw hole,High Precision,Yes
SSG2.5-28J22,S45C,2.5,28,70,22 keyway&screw hole,High Precision,Yes
SSG2.5-28J25,S45C,2.5,28,70,25 keyway&screw hole,High Precision,Yes
SSG2.5-28J28,S45C,2.5,28,70,28 keyway&screw hole,High Precision,Yes
SSG2.5-28J30,S45C,2.5,28,70,30 keyway&screw hole,High Precision,Yes
SSG2.5-28J32,S45C,2.5,28,70,32 keyway&screw hole,High Precision,Yes
SSG2.5-28J35,S45C,2.5,28,70,35 keyway&screw hole,High Precision,Yes
SSG2.5-29J20,S45C,2.5,29,72.5,20 keyway&screw hole,High Precision,Yes
SSG2.5-29J22,S45C,2.5,29,72.5,22 keyway&screw hole,High Precision,Yes
SSG2.5-29J25,S45C,2.5,29,72.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-29J28,S45C,2.5,29,72.5,28 keyway&screw hole,High Precision,Yes
SSG2.5-29J30,S45C,2.5,29,72.5,30 keyway&screw hole,High Precision,Yes
SSG2.5-29J32,S45C,2.5,29,72.5,32 keyway&screw hole,High Precision,Yes
SSG2.5-29J35,S45C,2.5,29,72.5,35 keyway&screw hole,High Precision,Yes
SSG2.5-30J20,S45C,2.5,30,75,20 keyway&screw hole,High Precision,Yes
SSG2.5-30J22,S45C,2.5,30,75,22 keyway&screw hole,High Precision,Yes
SSG2.5-30J25,S45C,2.5,30,75,25 keyway&screw hole,High Precision,Yes
SSG2.5-30J28,S45C,2.5,30,75,28 keyway&screw hole,High Precision,Yes
SSG2.5-30J30,S45C,2.5,30,75,30 keyway&screw hole,High Precision,Yes
SSG2.5-30J32,S45C,2.5,30,75,32 keyway&screw hole,High Precision,Yes
SSG2.5-30J35,S45C,2.5,30,75,35 keyway&screw hole,High Precision,Yes
SSG2.5-32J20,S45C,2.5,32,80,20 keyway&screw hole,High Precision,Yes
SSG2.5-32J22,S45C,2.5,32,80,22 keyway&screw hole,High Precision,Yes
SSG2.5-32J25,S45C,2.5,32,80,25 keyway&screw hole,High Precision,Yes
SSG2.5-32J28,S45C,2.5,32,80,28 keyway&screw hole,High Precision,Yes
SSG2.5-32J30,S45C,2.5,32,80,30 keyway&screw hole,High Precision,Yes
SSG2.5-32J32,S45C,2.5,32,80,32 keyway&screw hole,High Precision,Yes
SSG2.5-32J35,S45C,2.5,32,80,35 keyway&screw hole,High Precision,Yes
SSG2.5-32J40,S45C,2.5,32,80,40 keyway&screw hole,High Precision,Yes
SSG2.5-34J20,S45C,2.5,34,85,20 keyway&screw hole,High Precision,Yes
SSG2.5-34J22,S45C,2.5,34,85,22 keyway&screw hole,High Precision,Yes
SSG2.5-34J25,S45C,2.5,34,85,25 keyway&screw hole,High Precision,Yes
SSG2.5-34J28,S45C,2.5,34,85,28 keyway&screw hole,High Precision,Yes
SSG2.5-34J30,S45C,2.5,34,85,30 keyway&screw hole,High Precision,Yes
SSG2.5-34J32,S45C,2.5,34,85,32 keyway&screw hole,High Precision,Yes
SSG2.5-34J35,S45C,2.5,34,85,35 keyway&screw hole,High Precision,Yes
SSG2.5-34J40,S45C,2.5,34,85,40 keyway&screw hole,High Precision,Yes
SSG2.5-35J20,S45C,2.5,35,87.5,20 keyway&screw hole,High Precision,Yes
SSG2.5-35J22,S45C,2.5,35,87.5,22 keyway&screw hole,High Precision,Yes
SSG2.5-35J25,S45C,2.5,35,87.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-35J28,S45C,2.5,35,87.5,28 keyway&screw hole,High Precision,Yes
SSG2.5-35J30,S45C,2.5,35,87.5,30 keyway&screw hole,High Precision,Yes
SSG2.5-35J32,S45C,2.5,35,87.5,32 keyway&screw hole,High Precision,Yes
SSG2.5-35J35,S45C,2.5,35,87.5,35 keyway&screw hole,High Precision,Yes
SSG2.5-35J40,S45C,2.5,35,87.5,40 keyway&screw hole,High Precision,Yes
SSG2.5-36J20,S45C,2.5,36,90,20 keyway&screw hole,High Precision,Yes
SSG2.5-36J22,S45C,2.5,36,90,22 keyway&screw hole,High Precision,Yes
SSG2.5-36J25,S45C,2.5,36,90,25 keyway&screw hole,High Precision,Yes
SSG2.5-36J28,S45C,2.5,36,90,28 keyway&screw hole,High Precision,Yes
SSG2.5-36J30,S45C,2.5,36,90,30 keyway&screw hole,High Precision,Yes
SSG2.5-36J32,S45C,2.5,36,90,32 keyway&screw hole,High Precision,Yes
SSG2.5-36J35,S45C,2.5,36,90,35 keyway&screw hole,High Precision,Yes
SSG2.5-36J40,S45C,2.5,36,90,40 keyway&screw hole,High Precision,Yes
SSG2.5-38J20,S45C,2.5,38,95,20 keyway&screw hole,High Precision,Yes
SSG2.5-38J22,S45C,2.5,38,95,22 keyway&screw hole,High Precision,Yes
SSG2.5-38J25,S45C,2.5,38,95,25 keyway&screw hole,High Precision,Yes
SSG2.5-38J28,S45C,2.5,38,95,28 keyway&screw hole,High Precision,Yes
SSG2.5-38J30,S45C,2.5,38,95,30 keyway&screw hole,High Precision,Yes
SSG2.5-38J32,S45C,2.5,38,95,32 keyway&screw hole,High Precision,Yes
SSG2.5-38J35,S45C,2.5,38,95,35 keyway&screw hole,High Precision,Yes
SSG2.5-38J40,S45C,2.5,38,95,40 keyway&screw hole,High Precision,Yes
SSG2.5-40J25,S45C,2.5,40,100,25 keyway&screw hole,High Precision,Yes
SSG2.5-40J28,S45C,2.5,40,100,28 keyway&screw hole,High Precision,Yes
SSG2.5-40J30,S45C,2.5,40,100,30 keyway&screw hole,High Precision,Yes
SSG2.5-40J32,S45C,2.5,40,100,32 keyway&screw hole,High Precision,Yes
SSG2.5-40J35,S45C,2.5,40,100,35 keyway&screw hole,High Precision,Yes
SSG2.5-40J40,S45C,2.5,40,100,40 keyway&screw hole,High Precision,Yes
SSG2.5-42J25,S45C,2.5,42,105,25 keyway&screw hole,High Precision,Yes
SSG2.5-42J28,S45C,2.5,42,105,28 keyway&screw hole,High Precision,Yes
SSG2.5-42J30,S45C,2.5,42,105,30 keyway&screw hole,High Precision,Yes
SSG2.5-42J32,S45C,2.5,42,105,32 keyway&screw hole,High Precision,Yes
SSG2.5-42J35,S45C,2.5,42,105,35 keyway&screw hole,High Precision,Yes
SSG2.5-42J40,S45C,2.5,42,105,40 keyway&screw hole,High Precision,Yes
SSG2.5-42J45,S45C,2.5,42,105,45 keyway&screw hole,High Precision,Yes
SSG2.5-44J25,S45C,2.5,44,110,25 keyway&screw hole,High Precision,Yes
SSG2.5-44J28,S45C,2.5,44,110,28 keyway&screw hole,High Precision,Yes
SSG2.5-44J30,S45C,2.5,44,110,30 keyway&screw hole,High Precision,Yes
SSG2.5-44J32,S45C,2.5,44,110,32 keyway&screw hole,High Precision,Yes
SSG2.5-44J35,S45C,2.5,44,110,35 keyway&screw hole,High Precision,Yes
SSG2.5-44J40,S45C,2.5,44,110,40 keyway&screw hole,High Precision,Yes
SSG2.5-44J45,S45C,2.5,44,110,45 keyway&screw hole,High Precision,Yes
SSG2.5-45J25,S45C,2.5,45,112.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-45J28,S45C,2.5,45,112.5,28 keyway&screw hole,High Precision,Yes
SSG2.5-45J30,S45C,2.5,45,112.5,30 keyway&screw hole,High Precision,Yes
SSG2.5-45J32,S45C,2.5,45,112.5,32 keyway&screw hole,High Precision,Yes
SSG2.5-45J35,S45C,2.5,45,112.5,35 keyway&screw hole,High Precision,Yes
SSG2.5-45J40,S45C,2.5,45,112.5,40 keyway&screw hole,High Precision,Yes
SSG2.5-45J45,S45C,2.5,45,112.5,45 keyway&screw hole,High Precision,Yes
SSG2.5-48J25,S45C,2.5,48,120,25 keyway&screw hole,High Precision,Yes
SSG2.5-48J28,S45C,2.5,48,120,28 keyway&screw hole,High Precision,Yes
SSG2.5-48J30,S45C,2.5,48,120,30 keyway&screw hole,High Precision,Yes
SSG2.5-48J32,S45C,2.5,48,120,32 keyway&screw hole,High Precision,Yes
SSG2.5-48J35,S45C,2.5,48,120,35 keyway&screw hole,High Precision,Yes
SSG2.5-48J40,S45C,2.5,48,120,40 keyway&screw hole,High Precision,Yes
SSG2.5-48J45,S45C,2.5,48,120,45 keyway&screw hole,High Precision,Yes
SSG2.5-50J25,S45C,2.5,50,125,25 keyway&screw hole,High Precision,Yes
SSG2.5-50J28,S45C,2.5,50,125,28 keyway&screw hole,High Precision,Yes
SSG2.5-50J30,S45C,2.5,50,125,30 keyway&screw hole,High Precision,Yes
SSG2.5-50J32,S45C,2.5,50,125,32 keyway&screw hole,High Precision,Yes
SSG2.5-50J35,S45C,2.5,50,125,35 keyway&screw hole,High Precision,Yes
SSG2.5-50J40,S45C,2.5,50,125,40 keyway&screw hole,High Precision,Yes
SSG2.5-50J45,S45C,2.5,50,125,45 keyway&screw hole,High Precision,Yes
SSG2.5-55J25,S45C,2.5,55,137.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-55J28,S45C,2.5,55,137.5,28 keyway&screw hole,High Precision,Yes
SSG2.5-55J30,S45C,2.5,55,137.5,30 keyway&screw hole,High Precision,Yes
SSG2.5-55J32,S45C,2.5,55,137.5,32 keyway&screw hole,High Precision,Yes
SSG2.5-55J35,S45C,2.5,55,137.5,35 keyway&screw hole,High Precision,Yes
SSG2.5-55J40,S45C,2.5,55,137.5,40 keyway&screw hole,High Precision,Yes
SSG2.5-55J45,S45C,2.5,55,137.5,45 keyway&screw hole,High Precision,Yes
SSG2.5-56J25,S45C,2.5,56,140,25 keyway&screw hole,High Precision,Yes
SSG2.5-56J28,S45C,2.5,56,140,28 keyway&screw hole,High Precision,Yes
SSG2.5-56J30,S45C,2.5,56,140,30 keyway&screw hole,High Precision,Yes
SSG2.5-56J32,S45C,2.5,56,140,32 keyway&screw hole,High Precision,Yes
SSG2.5-56J35,S45C,2.5,56,140,35 keyway&screw hole,High Precision,Yes
SSG2.5-56J40,S45C,2.5,56,140,40 keyway&screw hole,High Precision,Yes
SSG2.5-56J45,S45C,2.5,56,140,45 keyway&screw hole,High Precision,Yes
SSG2.5-60J25,S45C,2.5,60,150,25 keyway&screw hole,High Precision,Yes
SSG2.5-60J28,S45C,2.5,60,150,28 keyway&screw hole,High Precision,Yes
SSG2.5-60J30,S45C,2.5,60,150,30 keyway&screw hole,High Precision,Yes
SSG2.5-60J32,S45C,2.5,60,150,32 keyway&screw hole,High Precision,Yes
SSG2.5-60J35,S45C,2.5,60,150,35 keyway&screw hole,High Precision,Yes
SSG2.5-60J40,S45C,2.5,60,150,40 keyway&screw hole,High Precision,Yes
SSG2.5-60J45,S45C,2.5,60,150,45 keyway&screw hole,High Precision,Yes
SSG2.5-70J25,S45C,2.5,70,175,25 keyway&screw hole,High Precision,Yes
SSG2.5-70J28,S45C,2.5,70,175,28 keyway&screw hole,High Precision,Yes
SSG2.5-70J30,S45C,2.5,70,175,30 keyway&screw hole,High Precision,Yes
SSG2.5-70J32,S45C,2.5,70,175,32 keyway&screw hole,High Precision,Yes
SSG2.5-70J35,S45C,2.5,70,175,35 keyway&screw hole,High Precision,Yes
SSG2.5-70J40,S45C,2.5,70,175,40 keyway&screw hole,High Precision,Yes
SSG2.5-70J45,S45C,2.5,70,175,45 keyway&screw hole,High Precision,Yes
SSG2.5-75J25,S45C,2.5,75,187.5,25 keyway&screw hole,High Precision,Yes
SSG2.5-75J28,S45C,2.5,75,187.5,28 keyway&screw hole,High Precision,Yes
SSG2.5-75J30,S45C,2.5,75,187.5,30 keyway&screw hole,High Precision,Yes
SSG2.5-75J32,S45C,2.5,75,187.5,32 keyway&screw hole,High Precision,Yes
SSG2.5-75J35,S45C,2.5,75,187.5,35 keyway&screw hole,High Precision,Yes
SSG2.5-75J40,S45C,2.5,75,187.5,40 keyway&screw hole,High Precision,Yes
SSG2.5-75J45,S45C,2.5,75,187.5,45 keyway&screw hole,High Precision,Yes
SSG2.5-75J50,S45C,2.5,75,187.5,50 keyway&screw hole,High Precision,Yes
SSG2.5-80J25,S45C,2.5,80,200,25 keyway&screw hole,High Precision,Yes
SSG2.5-80J28,S45C,2.5,80,200,28 keyway&screw hole,High Precision,Yes
SSG2.5-80J30,S45C,2.5,80,200,30 keyway&screw hole,High Precision,Yes
SSG2.5-80J32,S45C,2.5,80,200,32 keyway&screw hole,High Precision,Yes
SSG2.5-80J35,S45C,2.5,80,200,35 keyway&screw hole,High Precision,Yes
SSG2.5-80J40,S45C,2.5,80,200,40 keyway&screw hole,High Precision,Yes
SSG2.5-80J45,S45C,2.5,80,200,45 keyway&screw hole,High Precision,Yes
SSG2.5-80J50,S45C,2.5,80,200,50 keyway&screw hole,High Precision,Yes
SSG3-14J16,S45C,3,14,42,16 keyway&screw hole,High Precision,Yes
SSG3-14J17,S45C,3,14,42,17 keyway&screw hole,High Precision,Yes
SSG3-15J16,S45C,3,15,45,16 keyway&screw hole,High Precision,Yes
SSG3-15J17,S45C,3,15,45,17 keyway&screw hole,High Precision,Yes
SSG3-15J18,S45C,3,15,45,18 keyway&screw hole,High Precision,Yes
SSG3-15J19,S45C,3,15,45,19 keyway&screw hole,High Precision,Yes
SSG3-16J16,S45C,3,16,48,16 keyway&screw hole,High Precision,Yes
SSG3-16J17,S45C,3,16,48,17 keyway&screw hole,High Precision,Yes
SSG3-16J18,S45C,3,16,48,18 keyway&screw hole,High Precision,Yes
SSG3-16J19,S45C,3,16,48,19 keyway&screw hole,High Precision,Yes
SSG3-16J20,S45C,3,16,48,20 keyway&screw hole,High Precision,Yes
SSG3-16J22,S45C,3,16,48,22 keyway&screw hole,High Precision,Yes
SSG3-17J16,S45C,3,17,51,16 keyway&screw hole,High Precision,Yes
SSG3-17J17,S45C,3,17,51,17 keyway&screw hole,High Precision,Yes
SSG3-17J18,S45C,3,17,51,18 keyway&screw hole,High Precision,Yes
SSG3-17J19,S45C,3,17,51,19 keyway&screw hole,High Precision,Yes
SSG3-17J20,S45C,3,17,51,20 keyway&screw hole,High Precision,Yes
SSG3-17J22,S45C,3,17,51,22 keyway&screw hole,High Precision,Yes
SSG3-18J16,S45C,3,18,54,16 keyway&screw hole,High Precision,Yes
SSG3-18J17,S45C,3,18,54,17 keyway&screw hole,High Precision,Yes
SSG3-18J18,S45C,3,18,54,18 keyway&screw hole,High Precision,Yes
SSG3-18J19,S45C,3,18,54,19 keyway&screw hole,High Precision,Yes
SSG3-18J20,S45C,3,18,54,20 keyway&screw hole,High Precision,Yes
SSG3-18J22,S45C,3,18,54,22 keyway&screw hole,High Precision,Yes
SSG3-19J16,S45C,3,19,57,16 keyway&screw hole,High Precision,Yes
SSG3-19J17,S45C,3,19,57,17 keyway&screw hole,High Precision,Yes
SSG3-19J18,S45C,3,19,57,18 keyway&screw hole,High Precision,Yes
SSG3-19J19,S45C,3,19,57,19 keyway&screw hole,High Precision,Yes
SSG3-19J20,S45C,3,19,57,20 keyway&screw hole,High Precision,Yes
SSG3-19J22,S45C,3,19,57,22 keyway&screw hole,High Precision,Yes
SSG3-19J25,S45C,3,19,57,25 keyway&screw hole,High Precision,Yes
SSG3-20J20,S45C,3,20,60,20 keyway&screw hole,High Precision,Yes
SSG3-20J22,S45C,3,20,60,22 keyway&screw hole,High Precision,Yes
SSG3-20J25,S45C,3,20,60,25 keyway&screw hole,High Precision,Yes
SSG3-20J28,S45C,3,20,60,28 keyway&screw hole,High Precision,Yes
SSG3-20J30,S45C,3,20,60,30 keyway&screw hole,High Precision,Yes
SSG3-21J20,S45C,3,21,63,20 keyway&screw hole,High Precision,Yes
SSG3-21J22,S45C,3,21,63,22 keyway&screw hole,High Precision,Yes
SSG3-21J25,S45C,3,21,63,25 keyway&screw hole,High Precision,Yes
SSG3-21J28,S45C,3,21,63,28 keyway&screw hole,High Precision,Yes
SSG3-21J30,S45C,3,21,63,30 keyway&screw hole,High Precision,Yes
SSG3-22J20,S45C,3,22,66,20 keyway&screw hole,High Precision,Yes
SSG3-22J22,S45C,3,22,66,22 keyway&screw hole,High Precision,Yes
SSG3-22J25,S45C,3,22,66,25 keyway&screw hole,High Precision,Yes
SSG3-22J28,S45C,3,22,66,28 keyway&screw hole,High Precision,Yes
SSG3-22J30,S45C,3,22,66,30 keyway&screw hole,High Precision,Yes
SSG3-22J32,S45C,3,22,66,32 keyway&screw hole,High Precision,Yes
SSG3-23J20,S45C,3,23,69,20 keyway&screw hole,High Precision,Yes
SSG3-23J22,S45C,3,23,69,22 keyway&screw hole,High Precision,Yes
SSG3-23J25,S45C,3,23,69,25 keyway&screw hole,High Precision,Yes
SSG3-23J28,S45C,3,23,69,28 keyway&screw hole,High Precision,Yes
SSG3-23J30,S45C,3,23,69,30 keyway&screw hole,High Precision,Yes
SSG3-23J32,S45C,3,23,69,32 keyway&screw hole,High Precision,Yes
SSG3-24J20,S45C,3,24,72,20 keyway&screw hole,High Precision,Yes
SSG3-24J22,S45C,3,24,72,22 keyway&screw hole,High Precision,Yes
SSG3-24J25,S45C,3,24,72,25 keyway&screw hole,High Precision,Yes
SSG3-24J28,S45C,3,24,72,28 keyway&screw hole,High Precision,Yes
SSG3-24J30,S45C,3,24,72,30 keyway&screw hole,High Precision,Yes
SSG3-24J32,S45C,3,24,72,32 keyway&screw hole,High Precision,Yes
SSG3-25J20,S45C,3,25,75,20 keyway&screw hole,High Precision,Yes
SSG3-25J22,S45C,3,25,75,22 keyway&screw hole,High Precision,Yes
SSG3-25J25,S45C,3,25,75,25 keyway&screw hole,High Precision,Yes
SSG3-25J28,S45C,3,25,75,28 keyway&screw hole,High Precision,Yes
SSG3-25J30,S45C,3,25,75,30 keyway&screw hole,High Precision,Yes
SSG3-25J32,S45C,3,25,75,32 keyway&screw hole,High Precision,Yes
SSG3-25J35,S45C,3,25,75,35 keyway&screw hole,High Precision,Yes
SSG3-26J20,S45C,3,26,78,20 keyway&screw hole,High Precision,Yes
SSG3-26J22,S45C,3,26,78,22 keyway&screw hole,High Precision,Yes
SSG3-26J25,S45C,3,26,78,25 keyway&screw hole,High Precision,Yes
SSG3-26J28,S45C,3,26,78,28 keyway&screw hole,High Precision,Yes
SSG3-26J30,S45C,3,26,78,30 keyway&screw hole,High Precision,Yes
SSG3-26J32,S45C,3,26,78,32 keyway&screw hole,High Precision,Yes
SSG3-26J35,S45C,3,26,78,35 keyway&screw hole,High Precision,Yes
SSG3-27J20,S45C,3,27,81,20 keyway&screw hole,High Precision,Yes
SSG3-27J22,S45C,3,27,81,22 keyway&screw hole,High Precision,Yes
SSG3-27J25,S45C,3,27,81,25 keyway&screw hole,High Precision,Yes
SSG3-27J28,S45C,3,27,81,28 keyway&screw hole,High Precision,Yes
SSG3-27J30,S45C,3,27,81,30 keyway&screw hole,High Precision,Yes
SSG3-27J32,S45C,3,27,81,32 keyway&screw hole,High Precision,Yes
SSG3-27J35,S45C,3,27,81,35 keyway&screw hole,High Precision,Yes
SSG3-28J20,S45C,3,28,84,20 keyway&screw hole,High Precision,Yes
SSG3-28J22,S45C,3,28,84,22 keyway&screw hole,High Precision,Yes
SSG3-28J25,S45C,3,28,84,25 keyway&screw hole,High Precision,Yes
SSG3-28J28,S45C,3,28,84,28 keyway&screw hole,High Precision,Yes
SSG3-28J30,S45C,3,28,84,30 keyway&screw hole,High Precision,Yes
SSG3-28J32,S45C,3,28,84,32 keyway&screw hole,High Precision,Yes
SSG3-28J35,S45C,3,28,84,35 keyway&screw hole,High Precision,Yes
SSG3-28J40,S45C,3,28,84,40 keyway&screw hole,High Precision,Yes
SSG3-29J20,S45C,3,29,87,20 keyway&screw hole,High Precision,Yes
SSG3-29J22,S45C,3,29,87,22 keyway&screw hole,High Precision,Yes
SSG3-29J25,S45C,3,29,87,25 keyway&screw hole,High Precision,Yes
SSG3-29J28,S45C,3,29,87,28 keyway&screw hole,High Precision,Yes
SSG3-29J30,S45C,3,29,87,30 keyway&screw hole,High Precision,Yes
SSG3-29J32,S45C,3,29,87,32 keyway&screw hole,High Precision,Yes
SSG3-29J35,S45C,3,29,87,35 keyway&screw hole,High Precision,Yes
SSG3-29J40,S45C,3,29,87,40 keyway&screw hole,High Precision,Yes
SSG3-30J25,S45C,3,30,90,25 keyway&screw hole,High Precision,Yes
SSG3-30J28,S45C,3,30,90,28 keyway&screw hole,High Precision,Yes
SSG3-30J30,S45C,3,30,90,30 keyway&screw hole,High Precision,Yes
SSG3-30J32,S45C,3,30,90,32 keyway&screw hole,High Precision,Yes
SSG3-30J35,S45C,3,30,90,35 keyway&screw hole,High Precision,Yes
SSG3-30J40,S45C,3,30,90,40 keyway&screw hole,High Precision,Yes
SSG3-30J45,S45C,3,30,90,45 keyway&screw hole,High Precision,Yes
SSG3-32J25,S45C,3,32,96,25 keyway&screw hole,High Precision,Yes
SSG3-32J28,S45C,3,32,96,28 keyway&screw hole,High Precision,Yes
SSG3-32J30,S45C,3,32,96,30 keyway&screw hole,High Precision,Yes
SSG3-32J32,S45C,3,32,96,32 keyway&screw hole,High Precision,Yes
SSG3-32J35,S45C,3,32,96,35 keyway&screw hole,High Precision,Yes
SSG3-32J40,S45C,3,32,96,40 keyway&screw hole,High Precision,Yes
SSG3-32J45,S45C,3,32,96,45 keyway&screw hole,High Precision,Yes
SSG3-34J25,S45C,3,34,102,25 keyway&screw hole,High Precision,Yes
SSG3-34J28,S45C,3,34,102,28 keyway&screw hole,High Precision,Yes
SSG3-34J30,S45C,3,34,102,30 keyway&screw hole,High Precision,Yes
SSG3-34J32,S45C,3,34,102,32 keyway&screw hole,High Precision,Yes
SSG3-34J35,S45C,3,34,102,35 keyway&screw hole,High Precision,Yes
SSG3-34J40,S45C,3,34,102,40 keyway&screw hole,High Precision,Yes
SSG3-34J45,S45C,3,34,102,45 keyway&screw hole,High Precision,Yes
SSG3-35J25,S45C,3,35,105,25 keyway&screw hole,High Precision,Yes
SSG3-35J28,S45C,3,35,105,28 keyway&screw hole,High Precision,Yes
SSG3-35J30,S45C,3,35,105,30 keyway&screw hole,High Precision,Yes
SSG3-35J32,S45C,3,35,105,32 keyway&screw hole,High Precision,Yes
SSG3-35J35,S45C,3,35,105,35 keyway&screw hole,High Precision,Yes
